,timestamp,gemini-appTimestamp,gemini-id,gemini-uid,gemini-assetPair,gemini-instrumentClass,gemini-exchangeId,gemini-interval,gemini-type,gemini-filled,gemini-high,gemini-low,gemini-open,gemini-close,gemini-average,gemini-middle,gemini-volume,gemini-tradeCount,gemini-eventType,kraken-appTimestamp,kraken-id,kraken-uid,kraken-assetPair,kraken-instrumentClass,kraken-exchangeId,kraken-interval,kraken-type,kraken-filled,kraken-high,kraken-low,kraken-open,kraken-close,kraken-average,kraken-middle,kraken-volume,kraken-tradeCount,kraken-eventType,coinbasepro-appTimestamp,coinbasepro-id,coinbasepro-uid,coinbasepro-assetPair,coinbasepro-instrumentClass,coinbasepro-exchangeId,coinbasepro-interval,coinbasepro-type,coinbasepro-filled,coinbasepro-high,coinbasepro-low,coinbasepro-open,coinbasepro-close,coinbasepro-average,coinbasepro-middle,coinbasepro-volume,coinbasepro-tradeCount,coinbasepro-eventType,bitstamp-appTimestamp,bitstamp-id,bitstamp-uid,bitstamp-assetPair,bitstamp-instrumentClass,bitstamp-exchangeId,bitstamp-interval,bitstamp-type,bitstamp-filled,bitstamp-high,bitstamp-low,bitstamp-open,bitstamp-close,bitstamp-average,bitstamp-middle,bitstamp-volume,bitstamp-tradeCount,bitstamp-eventType,cexio-appTimestamp,cexio-id,cexio-uid,cexio-assetPair,cexio-instrumentClass,cexio-exchangeId,cexio-interval,cexio-type,cexio-filled,cexio-high,cexio-low,cexio-open,cexio-close,cexio-average,cexio-middle,cexio-volume,cexio-tradeCount,cexio-eventType,itbit-appTimestamp,itbit-id,itbit-uid,itbit-assetPair,itbit-instrumentClass,itbit-exchangeId,itbit-interval,itbit-type,itbit-filled,itbit-high,itbit-low,itbit-open,itbit-close,itbit-average,itbit-middle,itbit-volume,itbit-tradeCount,itbit-eventType
191,2020-09-08 21:00:00.000,2020-09-08 22:00:13.836,1599598800000,candle-btc-usd-spot-gemini-1h-1599598800000,BTC-USD,Spot,gemini,1h,HighWave,False,10053.73,9981.13,10019.45,10028.61,10004.35,10017.43,78.412017546,440,Candle,2020-09-08 22:00:27.383,1599598800000,candle-btc-usd-spot-kraken-1h-1599598800000,BTC-USD,Spot,kraken,1h,SpinningTop,False,10049.5,9984.9,10015.8,10029.9,10005.6,10017.2,158.18081429,646,Candle,2020-09-08 22:00:26.943,1599598800000,candle-btc-usd-spot-coinbasepro-1h-1599598800000,BTC-USD,Spot,coinbasepro,1h,SpinningTop,False,10050.91,9975.0,10014.97,10030.96,10003.55,10012.95,568.74747182,5177,Candle,2020-09-08 22:00:46.785,1599598800000,candle-btc-usd-spot-bitstamp-1h-1599598800000,BTC-USD,Spot,bitstamp,1h,SpinningTop,False,10055.72,9972.85,10008.18,10021.28,10003.04,10014.28,156.41179455,777,Candle,2020-09-08 22:01:57.867,1599598800000,candle-btc-usd-spot-cexio-1h-1599598800000,BTC-USD,Spot,cexio,1h,HighWave,False,10062.8,10004.9,10033.1,10040.0,10030.7,10033.8,5.20773358,89,Candle,2020-09-08 22:01:21.548,1599598800000,candle-btc-usd-spot-itbit-1h-1599598800000,BTC-USD,Spot,itbit,1h,LongDay,False,10050.5,9983.5,10018.0,10037.75,10005.62,10017.0,28.04204738,70,Candle
192,2020-09-08 22:00:00.000,2020-09-08 23:00:23.202,1599602400000,candle-btc-usd-spot-gemini-1h-1599602400000,BTC-USD,Spot,gemini,1h,SpinningTop,False,10200.0,9850.82,10026.36,10099.0,10010.21,10025.41,410.0327655157,892,Candle,2020-09-08 23:00:51.407,1599602400000,candle-btc-usd-spot-kraken-1h-1599602400000,BTC-USD,Spot,kraken,1h,SpinningTop,False,10222.0,9850.0,10029.8,10099.9,10021.0,10036.0,1107.36980541,3399,Candle,2020-09-08 23:00:27.024,1599602400000,candle-btc-usd-spot-coinbasepro-1h-1599602400000,BTC-USD,Spot,coinbasepro,1h,SpinningTop,False,10205.87,9819.83,10031.13,10109.79,10009.18,10012.85,3185.99121658,12827,Candle,2020-09-08 23:00:33.845,1599602400000,candle-btc-usd-spot-bitstamp-1h-1599602400000,BTC-USD,Spot,bitstamp,1h,HighWave,False,10205.42,9825.07,10054.95,10111.63,10015.19,10015.24,1241.32808586,3109,Candle,2020-09-08 23:00:29.120,1599602400000,candle-btc-usd-spot-cexio-1h-1599602400000,BTC-USD,Spot,cexio,1h,SpinningTop,False,10251.9,9864.1,10040.0,10135.2,10018.5,10058.0,51.51700722,325,Candle,2020-09-08 23:01:08.727,1599602400000,candle-btc-usd-spot-itbit-1h-1599602400000,BTC-USD,Spot,itbit,1h,HighWave,False,10200.0,9862.25,10042.25,10095.75,10013.37,10031.12,60.36105177,318,Candle
193,2020-09-08 23:00:00.000,2020-09-09 00:00:34.292,1599606000000,candle-btc-usd-spot-gemini-1h-1599606000000,BTC-USD,Spot,gemini,1h,SpinningTop,False,10163.67,10084.86,10112.63,10133.44,10113.97,10124.26,58.2523090021,323,Candle,2020-09-09 00:00:47.073,1599606000000,candle-btc-usd-spot-kraken-1h-1599606000000,BTC-USD,Spot,kraken,1h,SpinningTop,False,10151.0,10083.9,10110.0,10123.3,10112.8,10117.4,146.32285986,609,Candle,2020-09-09 00:00:19.560,1599606000000,candle-btc-usd-spot-coinbasepro-1h-1599606000000,BTC-USD,Spot,coinbasepro,1h,SpinningTop,False,10164.81,10080.89,10109.36,10125.69,10111.95,10122.85,675.27830288,4899,Candle,2020-09-09 00:00:26.854,1599606000000,candle-btc-usd-spot-bitstamp-1h-1599606000000,BTC-USD,Spot,bitstamp,1h,HighWave,False,10158.0,10080.94,10116.18,10123.96,10114.68,10119.47,178.57326162,816,Candle,2020-09-09 00:00:47.545,1599606000000,candle-btc-usd-spot-cexio-1h-1599606000000,BTC-USD,Spot,cexio,1h,SpinningTop,True,10164.8,10110.2,10142.6,10128.2,10130.1,10137.5,3.98715594,58,Candle,2020-09-09 00:01:35.516,1599606000000,candle-btc-usd-spot-itbit-1h-1599606000000,BTC-USD,Spot,itbit,1h,SpinningTop,False,10149.5,10087.25,10108.5,10124.25,10114.66,10118.37,2.19840355,101,Candle
194,2020-09-09 00:00:00.000,2020-09-09 01:00:18.034,1599609600000,candle-btc-usd-spot-gemini-1h-1599609600000,BTC-USD,Spot,gemini,1h,HighWave,True,10150.0,10086.11,10131.99,10126.72,10122.37,10118.05,36.1022670035,271,Candle,2020-09-09 01:00:29.143,1599609600000,candle-btc-usd-spot-kraken-1h-1599609600000,BTC-USD,Spot,kraken,1h,Doji,False,10147.9,10086.7,10123.3,10123.7,10124.2,10117.3,54.75796846,317,Candle,2020-09-09 01:00:21.582,1599609600000,candle-btc-usd-spot-coinbasepro-1h-1599609600000,BTC-USD,Spot,coinbasepro,1h,HighWave,True,10148.05,10080.44,10126.41,10116.36,10122.06,10114.24,361.29847603,4126,Candle,2020-09-09 01:00:30.055,1599609600000,candle-btc-usd-spot-bitstamp-1h-1599609600000,BTC-USD,Spot,bitstamp,1h,HighWave,True,10152.1,10083.72,10126.01,10117.24,10120.32,10117.91,115.63065419,550,Candle,2020-09-09 01:00:49.127,1599609600000,candle-btc-usd-spot-cexio-1h-1599609600000,BTC-USD,Spot,cexio,1h,ShortDay,False,10167.9,10095.6,10142.5,10161.1,10144.2,10131.7,6.04485201,97,Candle,2020-09-09 01:00:44.808,1599609600000,candle-btc-usd-spot-itbit-1h-1599609600000,BTC-USD,Spot,itbit,1h,Doji,False,10149.5,10091.0,10124.25,10126.0,10124.94,10120.2,4.36215165,69,Candle
195,2020-09-09 01:00:00.000,2020-09-09 02:00:30.690,1599613200000,candle-btc-usd-spot-gemini-1h-1599613200000,BTC-USD,Spot,gemini,1h,HighWave,False,10140.46,10088.47,10119.85,10126.21,10107.94,10114.46,23.2174270614,238,Candle,2020-09-09 02:00:29.646,1599613200000,candle-btc-usd-spot-kraken-1h-1599613200000,BTC-USD,Spot,kraken,1h,HighWave,True,10140.4,10089.1,10123.7,10120.0,10105.2,10114.7,63.40450455,364,Candle,2020-09-09 02:00:21.256,1599613200000,candle-btc-usd-spot-coinbasepro-1h-1599613200000,BTC-USD,Spot,coinbasepro,1h,HighWave,False,10140.99,10080.84,10116.36,10122.03,10105.75,10110.91,289.82088922,3754,Candle,2020-09-09 02:00:15.283,1599613200000,candle-btc-usd-spot-bitstamp-1h-1599613200000,BTC-USD,Spot,bitstamp,1h,HighWave,True,10143.76,10080.57,10126.12,10120.55,10104.19,10112.16,105.80738237,652,Candle,2020-09-09 02:00:32.118,1599613200000,candle-btc-usd-spot-cexio-1h-1599613200000,BTC-USD,Spot,cexio,1h,ShortDay,True,10163.6,10110.3,10161.1,10148.0,10135.6,10136.9,3.42511016,65,Candle,2020-09-09 02:05:13.831,1599613200000,candle-btc-usd-spot-itbit-1h-1599613200000,BTC-USD,Spot,itbit,1h,ShortDay,True,10139.0,10086.5,10134.5,10114.0,10111.09,10112.7,6.60949021,47,Candle
196,2020-09-09 02:00:00.000,2020-09-09 03:00:23.279,1599616800000,candle-btc-usd-spot-gemini-1h-1599616800000,BTC-USD,Spot,gemini,1h,Marubozu,True,10132.38,9999.99,10132.38,9999.99,10039.43,10066.18,32.577904093,396,Candle,2020-09-09 03:00:28.526,1599616800000,candle-btc-usd-spot-kraken-1h-1599616800000,BTC-USD,Spot,kraken,1h,ClosingMarubozu,True,10120.6,9996.6,10120.1,9996.6,10039.7,10058.6,170.38397927,550,Candle,2020-09-09 03:00:17.577,1599616800000,candle-btc-usd-spot-coinbasepro-1h-1599616800000,BTC-USD,Spot,coinbasepro,1h,LongDay,True,10128.66,9987.09,10122.04,9996.55,10036.11,10057.87,498.84386448,4914,Candle,2020-09-09 03:00:29.965,1599616800000,candle-btc-usd-spot-bitstamp-1h-1599616800000,BTC-USD,Spot,bitstamp,1h,LongDay,True,10127.75,9990.48,10124.84,9995.45,10035.88,10059.11,234.61730913,1088,Candle,2020-09-09 03:02:20.395,1599616800000,candle-btc-usd-spot-cexio-1h-1599616800000,BTC-USD,Spot,cexio,1h,LongDay,True,10152.0,10012.3,10135.2,10024.0,10068.2,10082.1,4.38727131,68,Candle,2020-09-09 03:01:18.777,1599616800000,candle-btc-usd-spot-itbit-1h-1599616800000,BTC-USD,Spot,itbit,1h,OpeningMarubozu,True,10114.0,10005.5,10114.0,10017.0,10046.46,10059.7,11.58574314,60,Candle
197,2020-09-09 03:00:00.000,2020-09-09 04:00:33.440,1599620400000,candle-btc-usd-spot-gemini-1h-1599620400000,BTC-USD,Spot,gemini,1h,ShortDay,False,10031.61,9989.37,9999.99,10027.59,10005.92,10010.49,42.4554660567,342,Candle,2020-09-09 04:00:15.144,1599620400000,candle-btc-usd-spot-kraken-1h-1599620400000,BTC-USD,Spot,kraken,1h,ShortDay,False,10033.0,9983.2,9997.0,10025.9,10002.5,10008.1,61.37957368,321,Candle,2020-09-09 04:00:28.871,1599620400000,candle-btc-usd-spot-coinbasepro-1h-1599620400000,BTC-USD,Spot,coinbasepro,1h,ShortDay,False,10035.46,9983.34,9997.17,10027.94,10007.49,10009.4,270.0580282,3614,Candle,2020-09-09 04:00:19.463,1599620400000,candle-btc-usd-spot-bitstamp-1h-1599620400000,BTC-USD,Spot,bitstamp,1h,ShortDay,False,10033.61,9981.38,9994.96,10031.36,10007.29,10007.49,166.53557908,723,Candle,2020-09-09 04:02:04.758,1599620400000,candle-btc-usd-spot-cexio-1h-1599620400000,BTC-USD,Spot,cexio,1h,ShortDay,False,10044.6,10007.4,10024.0,10040.1,10030.5,10026.0,3.28587039,48,Candle,2020-09-09 04:17:11.080,1599620400000,candle-btc-usd-spot-itbit-1h-1599620400000,BTC-USD,Spot,itbit,1h,SpinningTop,False,10020.75,9989.25,10000.0,10008.25,10010.38,10005.0,36.97558886,38,Candle
198,2020-09-09 04:00:00.000,2020-09-09 05:00:21.810,1599624000000,candle-btc-usd-spot-gemini-1h-1599624000000,BTC-USD,Spot,gemini,1h,SpinningTop,False,10110.0,10003.4,10038.27,10067.59,10051.23,10056.7,10.1742692985,226,Candle,2020-09-09 05:00:16.405,1599624000000,candle-btc-usd-spot-kraken-1h-1599624000000,BTC-USD,Spot,kraken,1h,LongDay,False,10105.0,10010.0,10026.2,10080.4,10058.7,10057.0,84.9000606,387,Candle,2020-09-09 05:00:15.720,1599624000000,candle-btc-usd-spot-coinbasepro-1h-1599624000000,BTC-USD,Spot,coinbasepro,1h,LongDay,False,10110.0,10004.0,10031.34,10073.61,10052.03,10057.0,339.64263063,3254,Candle,2020-09-09 05:00:33.432,1599624000000,candle-btc-usd-spot-bitstamp-1h-1599624000000,BTC-USD,Spot,bitstamp,1h,SpinningTop,False,10114.23,10004.13,10033.42,10071.63,10062.69,10059.18,366.71148657,909,Candle,2020-09-09 05:04:47.382,1599624000000,candle-btc-usd-spot-cexio-1h-1599624000000,BTC-USD,Spot,cexio,1h,LongDay,False,10127.3,10019.7,10040.1,10113.3,10064.3,10073.5,4.31880247,61,Candle,2020-09-09 05:04:52.417,1599624000000,candle-btc-usd-spot-itbit-1h-1599624000000,BTC-USD,Spot,itbit,1h,LongDay,False,10108.5,10007.5,10008.25,10090.25,10070.53,10058.0,4.63733836,30,Candle
199,2020-09-09 05:00:00.000,2020-09-09 06:00:20.420,1599627600000,candle-btc-usd-spot-gemini-1h-1599627600000,BTC-USD,Spot,gemini,1h,Doji,True,10139.55,10072.53,10085.05,10083.16,10107.93,10106.04,39.340369838,351,Candle,2020-09-09 06:01:10.956,1599627600000,candle-btc-usd-spot-kraken-1h-1599627600000,BTC-USD,Spot,kraken,1h,HighWave,False,10125.3,10071.5,10071.5,10083.0,10105.9,10098.4,61.66998364,322,Candle,2020-09-09 06:00:14.557,1599627600000,candle-btc-usd-spot-coinbasepro-1h-1599627600000,BTC-USD,Spot,coinbasepro,1h,HighWave,False,10132.28,10074.33,10076.82,10087.93,10106.35,10103.3,206.92032273,2402,Candle,2020-09-09 06:00:19.880,1599627600000,candle-btc-usd-spot-bitstamp-1h-1599627600000,BTC-USD,Spot,bitstamp,1h,HighWave,False,10134.88,10073.87,10081.22,10088.21,10105.88,10104.37,202.24450258,747,Candle,2020-09-09 06:03:55.186,1599627600000,candle-btc-usd-spot-cexio-1h-1599627600000,BTC-USD,Spot,cexio,1h,HighWave,False,10162.5,10111.3,10113.3,10121.7,10134.0,10136.9,4.07073049,81,Candle,2020-09-09 06:04:24.082,1599627600000,candle-btc-usd-spot-itbit-1h-1599627600000,BTC-USD,Spot,itbit,1h,HighWave,False,10129.75,10090.25,10090.25,10096.25,10107.77,10110.0,24.69072849,54,Candle
200,2020-09-09 06:00:00.000,2020-09-09 07:01:43.829,1599631200000,candle-btc-usd-spot-gemini-1h-1599631200000,BTC-USD,Spot,gemini,1h,HighWave,False,10110.0,10062.67,10088.96,10096.92,10089.04,10086.33,12.2882678924,242,Candle,2020-09-09 07:01:09.509,1599631200000,candle-btc-usd-spot-kraken-1h-1599631200000,BTC-USD,Spot,kraken,1h,SpinningTop,False,10117.1,10061.9,10083.1,10096.2,10088.7,10089.5,42.51635337,261,Candle,2020-09-09 07:00:26.582,1599631200000,candle-btc-usd-spot-coinbasepro-1h-1599631200000,BTC-USD,Spot,coinbasepro,1h,SpinningTop,False,10115.0,10060.89,10088.55,10098.59,10087.81,10087.94,143.31510014,1772,Candle,2020-09-09 07:00:24.425,1599631200000,candle-btc-usd-spot-bitstamp-1h-1599631200000,BTC-USD,Spot,bitstamp,1h,HighWave,False,10117.61,10061.3,10092.5,10099.58,10086.57,10089.45,100.61764038,635,Candle,2020-09-09 07:01:32.208,1599631200000,candle-btc-usd-spot-cexio-1h-1599631200000,BTC-USD,Spot,cexio,1h,ShortDay,False,10134.8,10093.0,10121.7,10134.8,10112.4,10113.9,4.76079001,59,Candle,2020-09-09 07:04:02.891,1599631200000,candle-btc-usd-spot-itbit-1h-1599631200000,BTC-USD,Spot,itbit,1h,HighWave,False,10106.5,10074.0,10096.25,10100.75,10088.1,10090.2,2.61532685,15,Candle
201,2020-09-09 07:00:00.000,2020-09-09 08:00:22.893,1599634800000,candle-btc-usd-spot-gemini-1h-1599634800000,BTC-USD,Spot,gemini,1h,OpeningMarubozu,False,10198.32,10096.92,10096.92,10187.63,10144.03,10147.62,27.4514256179,456,Candle,2020-09-09 08:01:06.848,1599634800000,candle-btc-usd-spot-kraken-1h-1599634800000,BTC-USD,Spot,kraken,1h,OpeningMarubozu,False,10195.0,10099.0,10099.0,10188.2,10150.4,10147.0,168.88224545,799,Candle,2020-09-09 08:00:25.089,1599634800000,candle-btc-usd-spot-coinbasepro-1h-1599634800000,BTC-USD,Spot,coinbasepro,1h,OpeningMarubozu,False,10196.0,10098.78,10098.78,10191.44,10149.28,10147.39,235.40827601,2207,Candle,2020-09-09 08:00:24.175,1599634800000,candle-btc-usd-spot-bitstamp-1h-1599634800000,BTC-USD,Spot,bitstamp,1h,OpeningMarubozu,False,10201.82,10103.12,10103.12,10194.27,10156.81,10152.47,292.00215656,897,Candle,2020-09-09 08:03:13.781,1599634800000,candle-btc-usd-spot-cexio-1h-1599634800000,BTC-USD,Spot,cexio,1h,LongDay,False,10230.1,10123.5,10134.8,10223.7,10172.7,10176.8,11.17559758,127,Candle,2020-09-09 08:22:36.855,1599634800000,candle-btc-usd-spot-itbit-1h-1599634800000,BTC-USD,Spot,itbit,1h,OpeningMarubozu,False,10190.0,10100.75,10100.75,10188.25,10162.29,10145.37,2.1207816,17,Candle
202,2020-09-09 08:00:00.000,2020-09-09 09:00:17.947,1599638400000,candle-btc-usd-spot-gemini-1h-1599638400000,BTC-USD,Spot,gemini,1h,ShortDay,True,10200.0,10143.54,10190.0,10163.7,10168.9,10171.77,28.1892645992,340,Candle,2020-09-09 09:01:04.610,1599638400000,candle-btc-usd-spot-kraken-1h-1599638400000,BTC-USD,Spot,kraken,1h,ShortDay,True,10195.7,10147.4,10188.3,10160.4,10173.8,10171.5,89.69667619,450,Candle,2020-09-09 09:00:21.314,1599638400000,candle-btc-usd-spot-coinbasepro-1h-1599638400000,BTC-USD,Spot,coinbasepro,1h,ShortDay,True,10200.0,10142.8,10191.29,10161.52,10173.86,10171.4,217.02073427,1712,Candle,2020-09-09 09:00:22.210,1599638400000,candle-btc-usd-spot-bitstamp-1h-1599638400000,BTC-USD,Spot,bitstamp,1h,ShortDay,True,10210.68,10141.53,10194.18,10167.31,10185.35,10176.1,374.61362561,1581,Candle,2020-09-09 09:02:20.177,1599638400000,candle-btc-usd-spot-cexio-1h-1599638400000,BTC-USD,Spot,cexio,1h,ShortDay,True,10225.4,10160.8,10223.7,10186.8,10202.7,10193.1,10.87245971,128,Candle,2020-09-09 09:09:37.393,1599638400000,candle-btc-usd-spot-itbit-1h-1599638400000,BTC-USD,Spot,itbit,1h,OpeningMarubozu,True,10188.25,10156.0,10188.25,10157.25,10159.86,10172.12,1.56601674,21,Candle
203,2020-09-09 09:00:00.000,2020-09-09 10:00:30.391,1599642000000,candle-btc-usd-spot-gemini-1h-1599642000000,BTC-USD,Spot,gemini,1h,ShortDay,False,10200.0,10150.21,10161.57,10196.56,10181.15,10175.1,58.3303088525,234,Candle,2020-09-09 10:01:01.062,1599642000000,candle-btc-usd-spot-kraken-1h-1599642000000,BTC-USD,Spot,kraken,1h,ShortDay,False,10199.0,10154.0,10159.8,10195.0,10179.8,10176.0,58.22938743,347,Candle,2020-09-09 10:00:21.916,1599642000000,candle-btc-usd-spot-coinbasepro-1h-1599642000000,BTC-USD,Spot,coinbasepro,1h,ShortDay,False,10205.26,10152.46,10159.45,10197.11,10182.76,10178.86,163.10982457,1440,Candle,2020-09-09 10:00:39.184,1599642000000,candle-btc-usd-spot-bitstamp-1h-1599642000000,BTC-USD,Spot,bitstamp,1h,ShortDay,False,10209.45,10154.76,10157.16,10203.36,10188.4,10182.1,154.30945547,747,Candle,2020-09-09 10:00:50.827,1599642000000,candle-btc-usd-spot-cexio-1h-1599642000000,BTC-USD,Spot,cexio,1h,ShortDay,False,10216.9,10174.4,10186.8,10213.3,10201.0,10195.6,8.62119085,82,Candle,2020-09-09 10:00:57.429,1599642000000,candle-btc-usd-spot-itbit-1h-1599642000000,BTC-USD,Spot,itbit,1h,Marubozu,False,10194.0,10157.25,10157.25,10194.0,10183.4,10175.62,1.28067917,8,Candle
204,2020-09-09 10:00:00.000,2020-09-09 11:00:18.686,1599645600000,candle-btc-usd-spot-gemini-1h-1599645600000,BTC-USD,Spot,gemini,1h,ShortDay,True,10202.32,10154.71,10200.0,10172.26,10173.48,10178.51,27.9564188893,168,Candle,2020-09-09 11:00:49.982,1599645600000,candle-btc-usd-spot-kraken-1h-1599645600000,BTC-USD,Spot,kraken,1h,ShortDay,True,10205.0,10157.5,10199.0,10178.8,10177.2,10181.2,36.25523178,236,Candle,2020-09-09 11:00:19.484,1599645600000,candle-btc-usd-spot-coinbasepro-1h-1599645600000,BTC-USD,Spot,coinbasepro,1h,ShortDay,True,10209.58,10153.5,10197.97,10173.74,10174.86,10181.54,207.84925059,1955,Candle,2020-09-09 11:00:26.295,1599645600000,candle-btc-usd-spot-bitstamp-1h-1599645600000,BTC-USD,Spot,bitstamp,1h,ShortDay,True,10212.12,10151.9,10205.42,10175.0,10174.99,10182.01,175.85116236,970,Candle,2020-09-09 11:03:16.733,1599645600000,candle-btc-usd-spot-cexio-1h-1599645600000,BTC-USD,Spot,cexio,1h,ShortDay,True,10216.4,10175.8,10212.4,10199.5,10198.6,10196.1,4.58276901,89,Candle,2020-09-09 11:00:23.057,1599645600000,candle-btc-usd-spot-itbit-1h-1599645600000,BTC-USD,Spot,itbit,1h,ShortDay,True,10206.25,10163.0,10206.25,10185.75,10177.93,10184.62,69.40742346,39,Candle
205,2020-09-09 11:00:00.000,2020-09-09 12:00:21.870,1599649200000,candle-btc-usd-spot-gemini-1h-1599649200000,BTC-USD,Spot,gemini,1h,SpinningTop,False,10284.57,10172.29,10172.29,10219.22,10221.85,10228.43,77.3355813534,387,Candle,2020-09-09 12:00:43.255,1599649200000,candle-btc-usd-spot-kraken-1h-1599649200000,BTC-USD,Spot,kraken,1h,SpinningTop,False,10275.0,10175.1,10175.1,10212.6,10231.1,10225.0,333.43262769,888,Candle,2020-09-09 12:00:26.101,1599649200000,candle-btc-usd-spot-coinbasepro-1h-1599649200000,BTC-USD,Spot,coinbasepro,1h,SpinningTop,False,10286.9,10173.74,10173.74,10226.75,10223.69,10230.32,405.31605425,3265,Candle,2020-09-09 12:00:25.913,1599649200000,candle-btc-usd-spot-bitstamp-1h-1599649200000,BTC-USD,Spot,bitstamp,1h,SpinningTop,False,10286.67,10176.16,10179.08,10226.95,10225.45,10231.41,313.24551215,1001,Candle,2020-09-09 12:00:17.551,1599649200000,candle-btc-usd-spot-cexio-1h-1599649200000,BTC-USD,Spot,cexio,1h,SpinningTop,False,10291.5,10199.5,10199.5,10226.1,10235.2,10245.5,9.38983524,115,Candle,2020-09-09 12:20:55.455,1599649200000,candle-btc-usd-spot-itbit-1h-1599649200000,BTC-USD,Spot,itbit,1h,SpinningTop,False,10272.75,10175.5,10175.5,10215.75,10239.65,10224.12,26.89634456,80,Candle
206,2020-09-09 12:00:00.000,2020-09-09 13:00:42.972,1599652800000,candle-btc-usd-spot-gemini-1h-1599652800000,BTC-USD,Spot,gemini,1h,SpinningTop,True,10267.85,10172.72,10227.21,10191.56,10212.42,10220.28,19.1191084243,399,Candle,2020-09-09 13:00:48.061,1599652800000,candle-btc-usd-spot-kraken-1h-1599652800000,BTC-USD,Spot,kraken,1h,SpinningTop,True,10260.0,10170.4,10220.0,10195.1,10210.5,10215.2,135.63657858,543,Candle,2020-09-09 13:00:24.004,1599652800000,candle-btc-usd-spot-coinbasepro-1h-1599652800000,BTC-USD,Spot,coinbasepro,1h,SpinningTop,True,10267.81,10171.06,10227.27,10191.75,10207.9,10219.43,542.86067318,3453,Candle,2020-09-09 13:00:24.350,1599652800000,candle-btc-usd-spot-bitstamp-1h-1599652800000,BTC-USD,Spot,bitstamp,1h,LongDay,True,10270.8,10172.81,10230.75,10190.62,10209.7,10221.8,453.61936329,1440,Candle,2020-09-09 13:00:27.475,1599652800000,candle-btc-usd-spot-cexio-1h-1599652800000,BTC-USD,Spot,cexio,1h,SpinningTop,True,10279.8,10187.0,10240.9,10226.1,10233.9,10233.4,10.61906034,119,Candle,2020-09-09 13:16:18.920,1599652800000,candle-btc-usd-spot-itbit-1h-1599652800000,BTC-USD,Spot,itbit,1h,ShortDay,True,10232.75,10178.75,10215.75,10188.5,10193.19,10205.75,18.29806084,56,Candle
207,2020-09-09 13:00:00.000,2020-09-09 14:00:31.510,1599656400000,candle-btc-usd-spot-gemini-1h-1599656400000,BTC-USD,Spot,gemini,1h,SpinningTop,False,10264.48,10191.85,10194.04,10214.27,10228.21,10228.16,74.066465082,622,Candle,2020-09-09 14:00:51.394,1599656400000,candle-btc-usd-spot-kraken-1h-1599656400000,BTC-USD,Spot,kraken,1h,HighWave,False,10262.0,10195.0,10195.0,10208.4,10230.6,10228.0,160.49998235,629,Candle,2020-09-09 14:00:13.203,1599656400000,candle-btc-usd-spot-coinbasepro-1h-1599656400000,BTC-USD,Spot,coinbasepro,1h,SpinningTop,False,10264.33,10191.74,10191.75,10213.46,10225.77,10228.03,487.10390518,3905,Candle,2020-09-09 14:00:28.043,1599656400000,candle-btc-usd-spot-bitstamp-1h-1599656400000,BTC-USD,Spot,bitstamp,1h,SpinningTop,False,10270.5,10189.15,10193.71,10215.27,10226.55,10229.82,427.65283062,1174,Candle,2020-09-09 14:01:04.182,1599656400000,candle-btc-usd-spot-cexio-1h-1599656400000,BTC-USD,Spot,cexio,1h,SpinningTop,False,10292.2,10204.1,10208.5,10244.5,10253.2,10248.1,19.2008961,204,Candle,2020-09-09 14:01:03.184,1599656400000,candle-btc-usd-spot-itbit-1h-1599656400000,BTC-USD,Spot,itbit,1h,SpinningTop,False,10257.0,10188.5,10188.5,10220.25,10237.55,10222.7,13.1888653,32,Candle
208,2020-09-09 14:00:00.000,2020-09-09 15:00:42.384,1599660000000,candle-btc-usd-spot-gemini-1h-1599660000000,BTC-USD,Spot,gemini,1h,SpinningTop,False,10266.38,10198.92,10221.93,10242.01,10235.41,10232.65,125.8164779425,623,Candle,2020-09-09 15:00:36.303,1599660000000,candle-btc-usd-spot-kraken-1h-1599660000000,BTC-USD,Spot,kraken,1h,LongDay,False,10262.4,10194.4,10208.4,10252.0,10238.2,10228.4,174.39747547,639,Candle,2020-09-09 15:00:16.635,1599660000000,candle-btc-usd-spot-coinbasepro-1h-1599660000000,BTC-USD,Spot,coinbasepro,1h,LongDay,False,10265.0,10194.0,10214.07,10241.46,10238.24,10229.0,530.2937453,5056,Candle,2020-09-09 15:00:24.458,1599660000000,candle-btc-usd-spot-bitstamp-1h-1599660000000,BTC-USD,Spot,bitstamp,1h,SpinningTop,False,10266.69,10194.85,10215.27,10240.05,10238.67,10230.77,432.17226946,1565,Candle,2020-09-09 15:00:47.623,1599660000000,candle-btc-usd-spot-cexio-1h-1599660000000,BTC-USD,Spot,cexio,1h,SpinningTop,False,10288.6,10225.6,10250.1,10266.0,10263.7,10257.1,7.5949596,119,Candle,2020-09-09 15:00:27.715,1599660000000,candle-btc-usd-spot-itbit-1h-1599660000000,BTC-USD,Spot,itbit,1h,ShortDay,False,10264.75,10215.75,10227.75,10249.5,10238.31,10240.25,5.75934581,46,Candle
